protein,n_res,anchor_pos,radius_int,jump_from_radius,jump_to_radius,jump_from_alpha_norm,jump_to_alpha_norm,max_jump_alpha_norm,steering_mode,alpha,n_visible,P_L5_visible,P_L2_visible,P_L_visible,full_P_L5_visible,full_P_L2_visible,full_P_L_visible,delta_vs_full_P_L5_visible,delta_vs_full_P_L2_visible,delta_vs_full_P_L_visible,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
3EYEA,168,8,60,40,60,-0.18800440646840863,0.9711207227949383,1.1591251292633469,direct,4.0,69,0.6923076923076923,0.47058823529411764,0.37681159420289856,0.9230769230769231,0.6176470588235294,0.4492753623188406,-0.23076923076923084,-0.1470588235294118,-0.07246376811594202,0.14989909529685974,5.482070264406502e-05,0.05357376113533974,6.629580020904541,0.8968202583503905
3EYEA,168,8,60,40,60,-0.18800440646840863,0.9711207227949383,1.1591251292633469,direct,8.0,69,0.5384615384615384,0.4411764705882353,0.34782608695652173,0.9230769230769231,0.6176470588235294,0.4492753623188406,-0.3846153846153847,-0.17647058823529416,-0.10144927536231885,0.14992213249206543,2.622791150930226e-10,0.05442372336983681,6.62459135055542,0.8961454130936448
3EYEA,168,8,60,40,60,-0.18800440646840863,0.9711207227949383,1.1591251292633469,direct,10.0,69,0.5384615384615384,0.4411764705882353,0.3188405797101449,0.9230769230769231,0.6176470588235294,0.4492753623188406,-0.3846153846153847,-0.17647058823529416,-0.13043478260869568,0.14992213249206543,6.4565334415706e-13,0.055051326751708984,6.622784614562988,0.8959010058409388
3EYEA,168,8,60,40,60,-0.18800440646840863,0.9711207227949383,1.1591251292633469,direct,12.0,69,0.46153846153846156,0.4117647058823529,0.3333333333333333,0.9230769230769231,0.6176470588235294,0.4492753623188406,-0.46153846153846156,-0.20588235294117652,-0.11594202898550726,0.14992213249206543,1.6786957405268426e-15,0.05571935698390007,6.621291160583496,0.8956989779930964
3EYEA,168,8,60,40,60,-0.18800440646840863,0.9711207227949383,1.1591251292633469,direct,14.0,69,0.3076923076923077,0.35294117647058826,0.3333333333333333,0.9230769230769231,0.6176470588235294,0.4492753623188406,-0.6153846153846154,-0.2647058823529412,-0.11594202898550726,0.14992213249206543,4.553823245958061e-18,0.05633867532014847,6.6201324462890625,0.8955422322490807
3EYEA,168,8,60,40,60,-0.18800440646840863,0.9711207227949383,1.1591251292633469,direct,16.0,69,0.3076923076923077,0.29411764705882354,0.2463768115942029,0.9230769230769231,0.6176470588235294,0.4492753623188406,-0.6153846153846154,-0.3235294117647059,-0.20289855072463767,0.14992213249206543,1.2763948574699441e-20,0.05685705319046974,6.619284629821777,0.8954275433878215
3EYEA,168,8,60,40,60,-0.18800440646840863,0.9711207227949383,1.1591251292633469,direct,32.0,69,0.0,0.0,0.014492753623188406,0.9230769230769231,0.6176470588235294,0.4492753623188406,-0.9230769230769231,-0.6176470588235294,-0.43478260869565216,0.14992213249206543,8.869798889636795e-41,0.05847976729273796,6.617313385009766,0.8951608821097305
3FZ4A,120,6,30,20,30,-0.0211311758677066,0.70595518715332,0.7270863630210266,direct,0.0,37,0.7142857142857143,0.5,0.4594594594594595,0.7142857142857143,0.5555555555555556,0.4594594594594595,0.0,-0.05555555555555558,0.0,0.7173188924789429,0.669540286064148,0.669540286064148,2.868978977203369,0.4153792415689195
3FZ4A,120,6,30,20,30,-0.0211311758677066,0.70595518715332,0.7270863630210266,direct,0.5,37,0.5714285714285714,0.5,0.4594594594594595,0.7142857142857143,0.5555555555555556,0.4594594594594595,-0.1428571428571429,-0.05555555555555558,0.0,0.36454063653945923,0.27043402194976807,0.27043402194976807,5.410051345825195,0.783283196821587
3FZ4A,120,6,30,20,30,-0.0211311758677066,0.70595518715332,0.7270863630210266,direct,1.0,37,0.42857142857142855,0.5,0.4864864864864865,0.7142857142857143,0.5555555555555556,0.4594594594594595,-0.28571428571428575,-0.05555555555555558,0.02702702702702703,0.18141990900039673,0.06122870743274689,0.10556098818778992,6.332653999328613,0.916860331240079
3FZ4A,120,6,30,20,30,-0.0211311758677066,0.70595518715332,0.7270863630210266,direct,2.0,37,0.42857142857142855,0.5555555555555556,0.4594594594594595,0.7142857142857143,0.5555555555555556,0.4594594594594595,-0.28571428571428575,0.0,0.0,0.14099763333797455,0.002080777194350958,0.11263343691825867,6.416129112243652,0.9289461043907518
3FZ4A,120,6,30,20,30,-0.0211311758677066,0.70595518715332,0.7270863630210266,direct,4.0,37,0.42857142857142855,0.5555555555555556,0.4594594594594595,0.7142857142857143,0.5555555555555556,0.4594594594594595,-0.28571428571428575,0.0,0.0,0.14141830801963806,2.6582156351651065e-06,0.11470422893762589,6.399182319641113,0.9264924977543133
3FZ4A,120,6,30,20,30,-0.0211311758677066,0.70595518715332,0.7270863630210266,direct,8.0,37,0.42857142857142855,0.5,0.4594594594594595,0.7142857142857143,0.5555555555555556,0.4594594594594595,-0.28571428571428575,-0.05555555555555558,0.0,0.14141906797885895,7.419324703217267e-12,0.11734072118997574,6.388289451599121,0.9249153961785452
3FZ4A,120,6,30,20,30,-0.0211311758677066,0.70595518715332,0.7270863630210266,direct,10.0,37,0.5714285714285714,0.5555555555555556,0.4594594594594595,0.7142857142857143,0.5555555555555556,0.4594594594594595,-0.1428571428571429,0.0,0.0,0.14141906797885895,1.5012525659999047e-14,0.11795367300510406,6.385889053344727,0.9245678594366253
3FZ4A,120,6,30,20,30,-0.0211311758677066,0.70595518715332,0.7270863630210266,direct,12.0,37,0.2857142857142857,0.3888888888888889,0.40540540540540543,0.7142857142857143,0.5555555555555556,0.4594594594594595,-0.4285714285714286,-0.16666666666666669,-0.05405405405405406,0.14141906797885895,3.3180335260592526e-17,0.11832035332918167,6.38447380065918,0.9243629549769475
3FZ4A,120,6,30,20,30,-0.0211311758677066,0.70595518715332,0.7270863630210266,direct,14.0,37,0.2857142857142857,0.2777777777777778,0.2702702702702703,0.7142857142857143,0.5555555555555556,0.4594594594594595,-0.4285714285714286,-0.2777777777777778,-0.1891891891891892,0.14141906797885895,7.82954302503629e-20,0.1185499057173729,6.383593559265137,0.9242355110306655
3FZ4A,120,6,30,20,30,-0.0211311758677066,0.70595518715332,0.7270863630210266,direct,16.0,37,0.2857142857142857,0.16666666666666666,0.2702702702702703,0.7142857142857143,0.5555555555555556,0.4594594594594595,-0.4285714285714286,-0.38888888888888895,-0.1891891891891892,0.14141906797885895,1.9410416084345302e-22,0.11870034784078598,6.383016586303711,0.9241519751828858
3FZ4A,120,6,30,20,30,-0.0211311758677066,0.70595518715332,0.7270863630210266,direct,32.0,37,0.5714285714285714,0.5,0.32432432432432434,0.7142857142857143,0.5555555555555556,0.4594594594594595,-0.1428571428571429,-0.05555555555555558,-0.13513513513513514,0.14141906797885895,6.782284567332115e-43,0.1190265640616417,6.381762981414795,0.9239704745681644
3GX8A,121,19,15,12,15,0.0016008725300543872,0.6527703810988343,0.65116950856878,direct,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490259408950806,0.6675106287002563,0.6675106287002563,2.5880537033081055,0.374057647124062
3GX8A,121,19,15,12,15,0.0016008725300543872,0.6527703810988343,0.65116950856878,direct,0.5,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4239984154701233,0.24778397381305695,0.24778397381305695,4.80078649520874,0.693869257213388
3GX8A,121,19,15,12,15,0.0016008725300543872,0.6527703810988343,0.65116950856878,direct,1.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022614121437073,0.048136599361896515,0.12168911844491959,5.413764953613281,0.7824645130210457
3GX8A,121,19,15,12,15,0.0016008725300543872,0.6527703810988343,0.65116950856878,direct,2.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3155227601528168,0.0010578465880826116,0.12775859236717224,5.405813694000244,0.7813152982815201
3GX8A,121,19,15,12,15,0.0016008725300543872,0.6527703810988343,0.65116950856878,direct,4.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165785074234009,6.167200012896501e-07,0.1281481683254242,5.39568567276001,0.779851470931144
3GX8A,121,19,15,12,15,0.0016008725300543872,0.6527703810988343,0.65116950856878,direct,8.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165786862373352,3.304935535311526e-13,0.1284378468990326,5.392159461975098,0.7793418191770937
3GX8A,121,19,15,12,15,0.0016008725300543872,0.6527703810988343,0.65116950856878,direct,10.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165786862373352,2.704201917899413e-16,0.1284770965576172,5.391446113586426,0.7792387172130558
3GX8A,121,19,15,12,15,0.0016008725300543872,0.6527703810988343,0.65116950856878,direct,12.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165786862373352,2.344879968237959e-19,0.1284576952457428,5.391152381896973,0.779196263463158
3GX8A,121,19,15,12,15,0.0016008725300543872,0.6527703810988343,0.65116950856878,direct,14.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165786862373352,2.136127288948921e-22,0.1283930242061615,5.3911356925964355,0.7791938513182773
3GX8A,121,19,15,12,15,0.0016008725300543872,0.6527703810988343,0.65116950856878,direct,16.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165786862373352,2.0262778586524897e-25,0.1282966583967209,5.391286373138428,0.7792156295406276
3GX8A,121,19,15,12,15,0.0016008725300543872,0.6527703810988343,0.65116950856878,direct,32.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165786862373352,0.0,0.12739218771457672,5.393095016479492,0.7794770371272555
3N08A,153,111,20,15,20,0.0011152458163372948,0.7609569708767795,0.7598417250604422,direct,0.0,41,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,-0.024390243902439025,0.173299640417099,0.3837265074253082,0.3837265074253082,5.20253324508667,0.7168603026121881
3N08A,153,111,20,15,20,0.0011152458163372948,0.7609569708767795,0.7598417250604422,direct,0.5,41,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,-0.024390243902439025,0.0731659084558487,0.17700666189193726,0.17700666189193726,6.392353057861328,0.880806317151382
3N08A,153,111,20,15,20,0.0011152458163372948,0.7609569708767795,0.7598417250604422,direct,1.0,41,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,-0.024390243902439025,0.05673494189977646,0.03756178915500641,0.03756178915500641,6.972641944885254,0.9607646850382807
3N08A,153,111,20,15,20,0.0011152458163372948,0.7609569708767795,0.7598417250604422,direct,2.0,41,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,-0.024390243902439025,0.05503115430474281,0.0007357674185186625,0.020704608410596848,7.017099857330322,0.966890568539165
3N08A,153,111,20,15,20,0.0011152458163372948,0.7609569708767795,0.7598417250604422,direct,4.0,41,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,-0.024390243902439025,0.055050842463970184,9.138092877947201e-07,0.020699821412563324,7.013282299041748,0.9663645448001391
3N08A,153,111,20,15,20,0.0011152458163372948,0.7609569708767795,0.7598417250604422,direct,8.0,41,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,-0.024390243902439025,0.05505095794796944,2.836945782458411e-11,0.02068275958299637,7.013317108154297,0.9663693411694807
3N08A,153,111,20,15,20,0.0011152458163372948,0.7609569708767795,0.7598417250604422,direct,10.0,41,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,-0.024390243902439025,0.055108554661273956,1.9512305183058687e-13,0.020680218935012817,7.01336669921875,0.9663761743532002
3N08A,153,111,20,15,20,0.0011152458163372948,0.7609569708767795,0.7598417250604422,direct,12.0,41,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,-0.024390243902439025,0.055108554661273956,1.41310368947581e-15,0.02067924290895462,7.013419151306152,0.9663834017590575
3N08A,153,111,20,15,20,0.0011152458163372948,0.7609569708767795,0.7598417250604422,direct,14.0,41,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,-0.024390243902439025,0.055108554661273956,1.0605567183673086e-17,0.020678896456956863,7.013472557067871,0.9663907605722939
3N08A,153,111,20,15,20,0.0011152458163372948,0.7609569708767795,0.7598417250604422,direct,16.0,41,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,-0.024390243902439025,0.055108554661273956,8.168874484290563e-20,0.020678777247667313,7.013524055480957,0.9663978565707718
3N08A,153,111,20,15,20,0.0011152458163372948,0.7609569708767795,0.7598417250604422,direct,32.0,41,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,-0.024390243902439025,0.055108554661273956,1.605227613755198e-36,0.020678721368312836,7.0127482414245605,0.9662909566677748
3NY7A,118,50,30,20,30,-0.18258591096170762,0.8327270831545233,1.0153129941162309,direct,0.0,61,1.0,0.9666666666666667,0.8032786885245902,1.0,0.9,0.7540983606557377,0.0,0.06666666666666665,0.049180327868852514,0.9700937867164612,0.9384925961494446,0.9384925961494446,0.5806718468666077,0.08436756674755166
3NY7A,118,50,30,20,30,-0.18258591096170762,0.8327270831545233,1.0153129941162309,direct,0.5,61,1.0,0.9666666666666667,0.7868852459016393,1.0,0.9,0.7540983606557377,0.0,0.06666666666666665,0.032786885245901676,0.8133269548416138,0.6834167242050171,0.6834167242050171,2.339520215988159,0.33991595949539755
3NY7A,118,50,30,20,30,-0.18258591096170762,0.8327270831545233,1.0153129941162309,direct,1.0,61,1.0,0.9333333333333333,0.7868852459016393,1.0,0.9,0.7540983606557377,0.0,0.033333333333333326,0.032786885245901676,0.508384108543396,0.22259621322155,0.23283885419368744,4.653470516204834,0.6761167886857511
3NY7A,118,50,30,20,30,-0.18258591096170762,0.8327270831545233,1.0153129941162309,direct,2.0,61,1.0,0.9666666666666667,0.7704918032786885,1.0,0.9,0.7540983606557377,0.0,0.06666666666666665,0.016393442622950838,0.3848004937171936,0.00450543686747551,0.30116164684295654,5.124194145202637,0.7445096467232529
3NY7A,118,50,30,20,30,-0.18258591096170762,0.8327270831545233,1.0153129941162309,direct,4.0,61,1.0,0.9666666666666667,0.7868852459016393,1.0,0.9,0.7540983606557377,0.0,0.06666666666666665,0.032786885245901676,0.3858662247657776,1.4297262396212318e-06,0.3035576641559601,5.096923351287842,0.7405473906946879
3NY7A,118,50,30,20,30,-0.18258591096170762,0.8327270831545233,1.0153129941162309,direct,8.0,61,1.0,0.9,0.7540983606557377,1.0,0.9,0.7540983606557377,0.0,0.0,0.0,0.38586634397506714,4.995656666118009e-13,0.30476516485214233,5.090147495269775,0.7395629061050513
3NY7A,118,50,30,20,30,-0.18258591096170762,0.8327270831545233,1.0153129941162309,direct,10.0,61,1.0,0.9,0.7540983606557377,1.0,0.9,0.7540983606557377,0.0,0.0,0.0,0.38586634397506714,4.2847217223395946e-16,0.3050956428050995,5.088573455810547,0.7393342091570998
3NY7A,118,50,30,20,30,-0.18258591096170762,0.8327270831545233,1.0153129941162309,direct,12.0,61,1.0,0.8666666666666667,0.7213114754098361,1.0,0.9,0.7540983606557377,0.0,-0.033333333333333326,-0.032786885245901565,0.38586634397506714,4.0434046247421617e-19,0.3053317666053772,5.087526798248291,0.7391821371180954
3NY7A,118,50,30,20,30,-0.18258591096170762,0.8327270831545233,1.0153129941162309,direct,14.0,61,1.0,0.9,0.7049180327868853,1.0,0.9,0.7540983606557377,0.0,0.0,-0.0491803278688524,0.38586634397506714,4.005418653283362e-22,0.3055066466331482,5.086790561676025,0.7390751670824586
3NY7A,118,50,30,20,30,-0.18258591096170762,0.8327270831545233,1.0153129941162309,direct,16.0,61,0.8333333333333334,0.6666666666666666,0.5081967213114754,1.0,0.9,0.7540983606557377,-0.16666666666666663,-0.2333333333333334,-0.24590163934426224,0.38586634397506714,4.0774748472247797e-25,0.3056400418281555,5.086252689361572,0.7389970179890659
3NY7A,118,50,30,20,30,-0.18258591096170762,0.8327270831545233,1.0153129941162309,direct,32.0,61,0.75,0.5,0.32786885245901637,1.0,0.9,0.7540983606557377,-0.25,-0.4,-0.4262295081967213,0.38586634397506714,0.0,0.3061005473136902,5.084545135498047,0.7387489223299886
3R6DA,221,151,30,20,30,-0.16921940849945707,0.7404283391990603,0.9096477476985173,direct,0.0,61,0.25,0.23333333333333334,0.11475409836065574,0.5,0.26666666666666666,0.13114754098360656,-0.25,-0.033333333333333326,-0.016393442622950824,0.38667744398117065,0.4410353899002075,0.4410353899002075,5.167377471923828,0.6635133699371325
3R6DA,221,151,30,20,30,-0.16921940849945707,0.7404283391990603,0.9096477476985173,direct,0.5,61,0.0,0.0,0.0,0.5,0.26666666666666666,0.13114754098360656,-0.5,-0.26666666666666666,-0.13114754098360656,0.12729018926620483,0.20452255010604858,0.20452255010604858,6.751958847045898,0.8669803962690457
3R6DA,221,151,30,20,30,-0.16921940849945707,0.7404283391990603,0.9096477476985173,direct,1.0,61,0.0,0.0,0.0,0.5,0.26666666666666666,0.13114754098360656,-0.5,-0.26666666666666666,-0.13114754098360656,0.04516427963972092,0.048669397830963135,0.048669397830963135,7.537552833557129,0.9678540243762545
3R6DA,221,151,30,20,30,-0.16921940849945707,0.7404283391990603,0.9096477476985173,direct,2.0,61,0.0,0.0,0.0,0.5,0.26666666666666666,0.13114754098360656,-0.5,-0.26666666666666666,-0.13114754098360656,0.03344417363405228,0.001154912868514657,0.0098334401845932,7.644330978393555,0.9815647948978581
3R6DA,221,151,30,20,30,-0.16921940849945707,0.7404283391990603,0.9096477476985173,direct,4.0,61,0.0,0.0,0.0,0.5,0.26666666666666666,0.13114754098360656,-0.5,-0.26666666666666666,-0.13114754098360656,0.03345009312033653,1.43231204674521e-06,0.009837429970502853,7.6399335861206055,0.9810001509209446
3R6DA,221,151,30,20,30,-0.16921940849945707,0.7404283391990603,0.9096477476985173,direct,8.0,61,0.0,0.0,0.0,0.5,0.26666666666666666,0.13114754098360656,-0.5,-0.26666666666666666,-0.13114754098360656,0.033450156450271606,3.436121526201319e-11,0.009822363965213299,7.639715194702148,0.9809721085286841
3R6DA,221,151,30,20,30,-0.16921940849945707,0.7404283391990603,0.9096477476985173,direct,10.0,61,0.0,0.0,0.0,0.5,0.26666666666666666,0.13114754098360656,-0.5,-0.26666666666666666,-0.13114754098360656,0.033450156450271606,2.699712740687754e-13,0.009817717596888542,7.63967227935791,0.9809665980149211
3R6DA,221,151,30,20,30,-0.16921940849945707,0.7404283391990603,0.9096477476985173,direct,12.0,61,0.0,0.0,0.0,0.5,0.26666666666666666,0.13114754098360656,-0.5,-0.26666666666666666,-0.13114754098360656,0.033450156450271606,2.4066304555621495e-15,0.009814804419875145,7.639636993408203,0.9809620671480493
3R6DA,221,151,30,20,30,-0.16921940849945707,0.7404283391990603,0.9096477476985173,direct,14.0,61,0.0,0.0,0.0,0.5,0.26666666666666666,0.13114754098360656,-0.5,-0.26666666666666666,-0.13114754098360656,0.033450156450271606,2.2973297078602588e-17,0.009813090786337852,7.639599800109863,0.9809572913694548
3R6DA,221,151,30,20,30,-0.16921940849945707,0.7404283391990603,0.9096477476985173,direct,16.0,61,0.0,0.0,0.0,0.5,0.26666666666666666,0.13114754098360656,-0.5,-0.26666666666666666,-0.13114754098360656,0.033450156450271606,2.2787068117034237e-19,0.009812124073505402,7.639558792114258,0.9809520257674146
3R6DA,221,151,30,20,30,-0.16921940849945707,0.7404283391990603,0.9096477476985173,direct,32.0,61,0.08333333333333333,0.1,0.08196721311475409,0.5,0.26666666666666666,0.13114754098360656,-0.4166666666666667,-0.16666666666666666,-0.04918032786885247,0.033450156450271606,3.2652587055610095e-35,0.009810998104512691,7.638990879058838,0.9808791033019512
3RHBA,113,22,15,12,15,-0.1584790322017424,0.7726311772111644,0.9311102094129068,direct,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972870469093323,0.778683602809906,0.778683602809906,2.107710361480713,0.30904033062708997
3RHBA,113,22,15,12,15,-0.1584790322017424,0.7726311772111644,0.9311102094129068,direct,0.5,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4302249550819397,0.4031447470188141,0.4031447470188141,4.762843132019043,0.6983457704359721
3RHBA,113,22,15,12,15,-0.1584790322017424,0.7726311772111644,0.9311102094129068,direct,1.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724061220884323,0.11230695992708206,0.11230695992708206,6.272762775421143,0.9197358031203052
3RHBA,113,22,15,12,15,-0.1584790322017424,0.7726311772111644,0.9311102094129068,direct,2.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10657469928264618,0.003745672758668661,0.04442189633846283,6.5364789962768555,0.9584028560391519
3RHBA,113,22,15,12,15,-0.1584790322017424,0.7726311772111644,0.9311102094129068,direct,4.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069163829088211,3.991804533143295e-06,0.044707708060741425,6.524431228637695,0.9566363675488126
3RHBA,113,22,15,12,15,-0.1584790322017424,0.7726311772111644,0.9311102094129068,direct,8.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10691668838262558,8.320817992957252e-12,0.04494791850447655,6.523693084716797,0.9565281381423754
3RHBA,113,22,15,12,15,-0.1584790322017424,0.7726311772111644,0.9311102094129068,direct,10.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10691668838262558,1.468569630323508e-14,0.04505687206983566,6.5233354568481445,0.9564757014144503
3RHBA,113,22,15,12,15,-0.1584790322017424,0.7726311772111644,0.9311102094129068,direct,12.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10691668838262558,2.861936724209354e-17,0.0451543815433979,6.522952556610107,0.9564195591577519
3RHBA,113,22,15,12,15,-0.1584790322017424,0.7726311772111644,0.9311102094129068,direct,14.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10691668838262558,6.035144645868982e-20,0.04523884877562523,6.522558689117432,0.9563618088413971
3RHBA,113,22,15,12,15,-0.1584790322017424,0.7726311772111644,0.9311102094129068,direct,16.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10691668838262558,1.3549522870819136e-22,0.04530972242355347,6.5221710205078125,0.9563049674283263
3RHBA,113,22,15,12,15,-0.1584790322017424,0.7726311772111644,0.9311102094129068,direct,32.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10691668838262558,2.9287137904388677e-43,0.04548390582203865,6.520077228546143,0.9559979678652344
3ZSJA,138,87,30,20,30,0.21481517889319987,0.9577257416879269,0.742910562794727,direct,0.0,61,0.5,0.36666666666666664,0.19672131147540983,0.5833333333333334,0.4,0.19672131147540983,-0.08333333333333337,-0.03333333333333338,0.0,0.9660871028900146,0.9419846534729004,0.9419846534729004,0.6542263031005859,0.09203405109998089
3ZSJA,138,87,30,20,30,0.21481517889319987,0.9577257416879269,0.742910562794727,direct,0.5,61,0.5833333333333334,0.36666666666666664,0.19672131147540983,0.5833333333333334,0.4,0.19672131147540983,0.0,-0.03333333333333338,0.0,0.820746123790741,0.7710720300674438,0.7710720300674438,2.1871352195739746,0.3076778075214305
3ZSJA,138,87,30,20,30,0.21481517889319987,0.9577257416879269,0.742910562794727,direct,1.0,61,0.5833333333333334,0.4,0.21311475409836064,0.5833333333333334,0.4,0.19672131147540983,0.0,0.0,0.01639344262295081,0.41579902172088623,0.3983451724052429,0.3983451724052429,4.976493835449219,0.7000740963483636
3ZSJA,138,87,30,20,30,0.21481517889319987,0.9577257416879269,0.742910562794727,direct,2.0,61,0.5833333333333334,0.4,0.21311475409836064,0.5833333333333334,0.4,0.19672131147540983,0.0,0.0,0.01639344262295081,0.05007144436240196,0.016765866428613663,0.016887672245502472,7.00541353225708,0.9854947499796853
3ZSJA,138,87,30,20,30,0.21481517889319987,0.9577257416879269,0.742910562794727,direct,4.0,61,0.6666666666666666,0.36666666666666664,0.22950819672131148,0.5833333333333334,0.4,0.19672131147540983,0.08333333333333326,-0.03333333333333338,0.03278688524590165,0.04849294573068619,1.5269035429810174e-05,0.017187917605042458,7.002348899841309,0.9850636292267914
3ZSJA,138,87,30,20,30,0.21481517889319987,0.9577257416879269,0.742910562794727,direct,8.0,61,0.75,0.36666666666666664,0.21311475409836064,0.5833333333333334,0.4,0.19672131147540983,0.16666666666666663,-0.03333333333333338,0.01639344262295081,0.0483894869685173,4.854035923207434e-11,0.017129287123680115,7.001860618591309,0.9849949396903103
3ZSJA,138,87,30,20,30,0.21481517889319987,0.9577257416879269,0.742910562794727,direct,10.0,61,0.5833333333333334,0.36666666666666664,0.19672131147540983,0.5833333333333334,0.4,0.19672131147540983,0.0,-0.03333333333333338,0.0,0.0483894869685173,1.0428424345853421e-13,0.017096197232604027,7.00197696685791,0.9850113071189249
3ZSJA,138,87,30,20,30,0.21481517889319987,0.9577257416879269,0.742910562794727,direct,12.0,61,0.25,0.23333333333333334,0.14754098360655737,0.5833333333333334,0.4,0.19672131147540983,-0.33333333333333337,-0.16666666666666669,-0.04918032786885246,0.0483894869685173,2.35726595773132e-16,0.01707528717815876,7.002082824707031,0.9850261987957792
3ZSJA,138,87,30,20,30,0.21481517889319987,0.9577257416879269,0.742910562794727,direct,14.0,61,0.16666666666666666,0.2,0.13114754098360656,0.5833333333333334,0.4,0.19672131147540983,-0.41666666666666674,-0.2,-0.06557377049180327,0.0483894869685173,5.52952248313376e-19,0.017063910141587257,7.00215482711792,0.9850363278192251
3ZSJA,138,87,30,20,30,0.21481517889319987,0.9577257416879269,0.742910562794727,direct,16.0,61,0.25,0.16666666666666666,0.11475409836065574,0.5833333333333334,0.4,0.19672131147540983,-0.33333333333333337,-0.23333333333333336,-0.08196721311475409,0.0483894869685173,1.334971058819615e-21,0.017058150842785835,7.002200126647949,0.9850427003836447
3ZSJA,138,87,30,20,30,0.21481517889319987,0.9577257416879269,0.742910562794727,direct,32.0,61,0.0,0.0,0.01639344262295082,0.5833333333333334,0.4,0.19672131147540983,-0.5833333333333334,-0.4,-0.18032786885245902,0.0483894869685173,2.781577451684762e-42,0.017052823677659035,7.00228214263916,0.9850542380792255
4MZCA,111,22,15,12,15,-0.08886774736225335,0.5224243431876986,0.6112920905499519,direct,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8063443303108215,0.7548611760139465,0.7548611760139465,1.90389883518219,0.28021523448563146
4MZCA,111,22,15,12,15,-0.08886774736225335,0.5224243431876986,0.6112920905499519,direct,0.5,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403995156288147,0.3228124976158142,0.3228124976158142,4.594813346862793,0.6762631898378457
4MZCA,111,22,15,12,15,-0.08886774736225335,0.5224243431876986,0.6112920905499519,direct,1.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1641661822795868,0.06632626056671143,0.06632626056671143,5.798186302185059,0.8533752446477474
4MZCA,111,22,15,12,15,-0.08886774736225335,0.5224243431876986,0.6112920905499519,direct,2.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15037137269973755,0.001461515319533646,0.05283389613032341,5.884486198425293,0.8660768363574397
4MZCA,111,22,15,12,15,-0.08886774736225335,0.5224243431876986,0.6112920905499519,direct,4.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15058979392051697,6.936214731467771e-07,0.0528126023709774,5.875311851501465,0.8647265588495138
