protein,context,alpha,layer,head,label,context_metric,delta_metric_from_context_baseline,clean_top3_mass,ablated_top3_mass,delta_top3_mass,clean_entropy_norm,ablated_entropy_norm,clean_cos_to_clean_l10h9,ablated_cos_to_clean_l10h9,delta_cos_to_clean_l10h9,clean_anchor_mass_to_clean_l10h9_top3,ablated_anchor_mass_to_clean_l10h9_top3,delta_anchor_mass_to_clean_l10h9_top3,keydist_jsd,is_known_anchor_head
2B61A,full,2.0,4,4,L4H4,1.0032891035079956,0.0032891035079956055,0.02891010046005249,0.02891010046005249,0.0,0.9732262737076895,0.9732262737076895,0.09392537921667099,0.09392537921667099,0.0,0.011179357767105103,0.011179357767105103,0.0,0.0,False
2B61A,full,2.0,4,5,L4H5,1.0032891035079956,0.0032891035079956055,0.04860510677099228,0.04860510677099228,0.0,0.9799176004073801,0.9799176004073801,0.06499575078487396,0.06499575078487396,0.0,0.007591210305690765,0.007591210305690765,0.0,0.0,False
2B61A,full,2.0,4,6,L4H6,1.0032891035079956,0.0032891035079956055,0.00929990503937006,0.00929990503937006,0.0,0.9978874268640886,0.9978874268640886,0.0855715349316597,0.0855715349316597,0.0,0.008515162393450737,0.008515162393450737,0.0,0.0,False
2B61A,full,2.0,4,7,L4H7,1.0032891035079956,0.0032891035079956055,0.022555040195584297,0.022555040195584297,0.0,0.9827497334886859,0.9827497334886859,0.04841117188334465,0.04841117188334465,0.0,0.004598648753017187,0.004598648753017187,0.0,0.0,False
2B61A,full,2.0,4,8,L4H8,1.0032891035079956,0.0032891035079956055,0.04224608093500137,0.04224608093500137,0.0,0.9619969150700002,0.9619969150700002,0.027715303003787994,0.027715303003787994,0.0,0.0025855395942926407,0.0025855395942926407,0.0,0.0,False
2B61A,full,2.0,4,9,L4H9,1.0032891035079956,0.0032891035079956055,0.10971876233816147,0.10971876233816147,0.0,0.8172645626651912,0.8172645626651912,0.008744142018258572,0.008744142018258572,0.0,0.0014509258326143026,0.0014509258326143026,0.0,0.0,False
2B61A,full,2.0,4,10,L4H10,1.0032891035079956,0.0032891035079956055,0.08396176993846893,0.08396176993846893,0.0,0.898901055025384,0.898901055025384,0.02820601314306259,0.02820601314306259,0.0,0.004561024252325296,0.004561024252325296,0.0,0.0,False
2B61A,full,2.0,4,11,L4H11,1.0032891035079956,0.0032891035079956055,0.035205088555812836,0.035205088555812836,0.0,0.9626837764295048,0.9626837764295048,0.0579419881105423,0.0579419881105423,0.0,0.007173098623752594,0.007173098623752594,0.0,0.0,False
2B61A,full,2.0,4,12,L4H12,1.0032891035079956,0.0032891035079956055,0.019202010706067085,0.019202010706067085,0.0,0.9855726177878958,0.9855726177878958,0.14931930601596832,0.14931930601596832,0.0,0.015550436452031136,0.015550436452031136,0.0,0.0,False
2B61A,full,2.0,4,13,L4H13,1.0032891035079956,0.0032891035079956055,0.030735284090042114,0.030735284090042114,0.0,0.963602080203625,0.963602080203625,0.12040877342224121,0.12040877342224121,0.0,0.013383870013058186,0.013383870013058186,0.0,0.0,False
2B61A,full,2.0,4,14,L4H14,1.0032891035079956,0.0032891035079956055,0.024433210492134094,0.024433210492134094,0.0,0.9805519777142684,0.9805519777142684,0.04948288947343826,0.04948288947343826,0.0,0.00477187242358923,0.00477187242358923,0.0,0.0,False
2B61A,full,2.0,4,15,L4H15,1.0032891035079956,0.0032891035079956055,0.06949623674154282,0.06949623674154282,0.0,0.9399028003851955,0.9399028003851955,0.049230244010686874,0.049230244010686874,0.0,0.005946728400886059,0.005946728400886059,0.0,0.0,False
2B61A,full,2.0,4,16,L4H16,1.0032891035079956,0.0032891035079956055,0.027642544358968735,0.027642544358968735,0.0,0.9601469357886089,0.9601469357886089,0.10502960532903671,0.10502960532903671,0.0,0.013505607843399048,0.013505607843399048,0.0,0.0,False
2B61A,full,2.0,4,17,L4H17,1.0032891035079956,0.0032891035079956055,0.02897898107767105,0.02897898107767105,0.0,0.9533226717751792,0.9533226717751792,0.11644359678030014,0.11644359678030014,0.0,0.014741014689207077,0.014741014689207077,0.0,0.0,False
2B61A,full,2.0,4,18,L4H18,1.0032891035079956,0.0032891035079956055,0.11237312853336334,0.11237312853336334,0.0,0.9196314200754876,0.9196314200754876,0.0674065351486206,0.0674065351486206,0.0,0.00997071247547865,0.00997071247547865,0.0,0.0,False
2B61A,full,2.0,4,19,L4H19,1.0032891035079956,0.0032891035079956055,0.012933400459587574,0.012933400459587574,0.0,0.9986421497693327,0.9986421497693327,0.0808705985546112,0.0808705985546112,0.0,0.008204375393688679,0.008204375393688679,0.0,0.0,False
2B61A,full,2.0,5,0,L5H0,1.0032891035079956,0.0032891035079956055,0.10356958210468292,0.10356958210468292,0.0,0.9099615398164917,0.9099615398164917,0.03562026098370552,0.03562026098370552,0.0,0.006283210590481758,0.006283210590481758,0.0,0.0,False
